,East,North
0,8.54317985515014,47.374267925821
1,8.54312625041245,47.374108072908
2,8.54306095612084,47.3740537908475
3,8.54302190485288,47.3739214318234
4,8.54300475025815,47.3738770158845
5,8.54298589956456,47.3737852477082
6,8.54299147321432,47.3737596302081
7,8.54297271117991,47.3736785294255
8,8.54295778477066,47.373586345925
9,8.54295599928635,47.373555770494
10,8.54294656466181,47.3734416852673
11,8.54294434547055,47.3734112668989
12,8.54293337504005,47.3732709844837
13,8.54294626360593,47.3732705644232
14,8.5429517733561,47.3731913724194
15,8.54292156494485,47.3731355494802
16,8.54291824885126,47.3730457915948
17,8.54290857665782,47.3729317356055
18,8.54290637514617,47.3729060035365
19,8.54290239713485,47.3728060244864
20,8.54287988797241,47.3725107849399
21,8.54291718240488,47.372420350946
22,8.5429117782538,47.3721562959457
23,8.542910818116,47.3721029188937
24,8.54290634185769,47.3718721460601
25,8.5429620531944,47.37183279034
26,8.54299014264467,47.3717448280217
27,8.54302598471712,47.3715670738977
28,8.54303272205436,47.3715497028012
29,8.54294641471628,47.3715368373781
30,8.54312280973113,47.3711085285366
31,8.54315719996096,47.3710077237841
32,8.54304801185037,47.3709647635678
33,8.54309096177296,47.3707607205286
34,8.54318353905925,47.3706960236031
35,8.54319799523761,47.3705802256252
36,8.54325968117785,47.3705468393503
37,8.5432687141955,47.3704447388765
38,8.54327759473956,47.3703538118432
39,8.54329444892106,47.3703441607582
40,8.54335740515255,47.3703407791198
41,8.54337214991852,47.3702894016686
42,8.54350457281807,47.3699272672046
43,8.54359571665673,47.3696830042465
44,8.54361359672741,47.3696366250502
45,8.54371192059832,47.3694634809849
46,8.54375650726864,47.3693883855428
47,8.54383573880058,47.3693034416899
48,8.54387293566713,47.369265324059
49,8.54361960611704,47.3691338369855
50,8.54384485447855,47.3689320611418
51,8.54410094817058,47.3686969323753
52,8.54428475421973,47.3685298058521
53,8.54455692425359,47.3682796710891
54,8.54473723832781,47.3681147630593
55,8.54479543189383,47.3680632031309
56,8.54498209822273,47.3678924769474
57,8.54509939365955,47.3677853272545
58,8.54525245443408,47.3676458479341
59,8.54527584617611,47.3676361069147
60,8.54530249864163,47.3676399353417
61,8.54602815197842,47.36795862301
62,8.54603987574642,47.3679697545611
63,8.54618242167165,47.3680322803892
64,8.54671449933571,47.3682662774042
65,8.5468964457946,47.3683515239369
66,8.54706843398948,47.3684341222305
67,8.5471726132838,47.3685030867917
68,8.54723703380487,47.3685562235982
69,8.54730142573445,47.3686092527015
70,8.54740399383936,47.3687057577404
71,8.54759451134932,47.3689062929444
72,8.54779946677424,47.3691229434543
73,8.54784392187928,47.3691697141796
74,8.5478501799245,47.3692706608274
75,8.5474085029905,47.3698283833519
76,8.54731026031953,47.3699526861262
77,8.54713145429628,47.3701702952938
78,8.54691615368154,47.3705043819077
79,8.54691839916074,47.3706123832793
80,8.5469154723936,47.3706569374209
81,8.54691871157356,47.370905712544
82,8.5468907517244,47.370951811178
83,8.54684738238479,47.3709980576552
84,8.54679042832263,47.37104051256
85,8.5468267168131,47.3710873979893
86,8.54697797954409,47.3712623956893
87,8.54701320465929,47.3713007908362
88,8.54730035171778,47.3715917899765
89,8.54728549982804,47.3719555349189
90,8.54725693708118,47.3721471001415
91,8.54714515749533,47.3724675280872
92,8.54703101045122,47.3727894268191
93,8.5471435965256,47.3728088823334
94,8.54707972905149,47.3729519605522
95,8.5470215098121,47.373074394613
96,8.54695993804538,47.3731839887372
97,8.54678772742672,47.3734073356316
98,8.54671188956548,47.3734976279386
99,8.54663619292909,47.3735870822868
100,8.54637708853096,47.3738945751145
101,8.54625356229154,47.3738496055495
102,8.54586854954866,47.3737082319892
103,8.54575776753248,47.3736673224817
104,8.54572874725444,47.3736580207937
105,8.54555109011497,47.3736041153868
106,8.54548975228606,47.373586137177
107,8.54544593221552,47.3735713012953
108,8.54542890627725,47.3735644212339
109,8.54504563205263,47.3734294058615
110,8.54494166417708,47.3734698454325
111,8.54481855753166,47.3736313000701
112,8.54474533669918,47.3737272779027
113,8.54448497943599,47.3740662074107
114,8.54435244429344,47.3740867078168
115,8.54417695967447,47.3741139247479
116,8.54418611165689,47.3741401929411
117,8.54409063050099,47.3741551301987
118,8.5441035473988,47.3741809665799
119,8.54384081090036,47.3742215302465
120,8.54366781783231,47.3741926737878
121,8.54317985515014,47.374267925821
122,8.54026999401984,47.3743318297568
123,8.54026120784005,47.3743321384299
124,8.53955364196714,47.3743563439238
125,8.53955761639429,47.3744096472309
126,8.53925866769145,47.3744198451367
127,8.53903302741341,47.3744275628877
128,8.53882696172269,47.3744251721191
129,8.53871985009249,47.3742160837858
130,8.53846084093971,47.3738477165685
131,8.5384046442156,47.3737393024872
132,8.53840816731949,47.3736559109698
133,8.53841507553758,47.3734888593877
134,8.53842128129631,47.3733403894533
135,8.53842845638745,47.3731702319883
136,8.53843654765198,47.3729783785001
137,8.53844083145342,47.3728779519119
138,8.53844572651595,47.372758377834
139,8.5384482242046,47.3726631584433
140,8.53845338859976,47.3725386704436
141,8.5384604861534,47.3723679739627
142,8.53850086313992,47.372224431758
143,8.53857442681993,47.3720284826137
144,8.53866017951404,47.3717995400611
145,8.53871378083164,47.3716577967646
146,8.53875429946011,47.3715494061169
147,8.53903747433339,47.3715988175631
148,8.53911234419077,47.3716144304516
149,8.53925534039885,47.3716589342144
150,8.53925865004106,47.3716544140984
151,8.53929253221697,47.3716594523436
152,8.53957658937749,47.3717489634353
153,8.53959179563664,47.3717274280314
154,8.5396212930369,47.3716836463279
155,8.53979053941087,47.3714329302803
156,8.53988587174802,47.3712917600166
157,8.53987012145604,47.3712702858434
158,8.53990323995235,47.371164663854
159,8.54001228406367,47.3709072533182
160,8.54007671065262,47.3707481443859
161,8.54009060916729,47.3707376764177
162,8.53997561910985,47.3706906038933
163,8.5400810082106,47.37053960477
164,8.54010264551085,47.370487784245
165,8.54020951447484,47.3705256870791
166,8.54029144158083,47.370555444231
167,8.54034650028204,47.3705716140718
168,8.5403999510118,47.3705881410407
169,8.54046474377166,47.3705960773591
170,8.54058584061026,47.3706093233332
171,8.54063307081447,47.370612524754
172,8.54066884832037,47.3706144771612
173,8.54078281059526,47.370623986052
174,8.54084418502128,47.3706247676491
175,8.54091235173054,47.3706268156754
176,8.54103934051779,47.3706329977212
177,8.54104278296781,47.3705689643449
178,8.54113787460545,47.3705847607039
179,8.5411616839972,47.3705144521863
180,8.54117811456666,47.3703991573686
181,8.54105798477736,47.3703904003654
182,8.54100290292881,47.3703884794084
183,8.54104390170707,47.3703151014165
184,8.54123867344965,47.3703048317708
185,8.54124570839419,47.3702058089112
186,8.54134797915211,47.3702102386436
187,8.54134907067988,47.3701932363738
188,8.5415518684932,47.3701971738748
189,8.54155436946113,47.3701286248953
190,8.54153146421375,47.3700998882085
191,8.54152766599397,47.3700513416389
192,8.54154495795544,47.3700206019839
193,8.5415390522768,47.3699495516657
194,8.54182513744981,47.3699402530416
195,8.5419093011739,47.3699347716476
196,8.541935757534,47.3703608983465
197,8.54192986042417,47.3704988414204
198,8.54190772053204,47.3710163372735
199,8.54190357870555,47.3713037090321
200,8.54189988123261,47.3714679688604
201,8.54190264611725,47.3715075121282
202,8.54190412132093,47.3715352840642
203,8.54189423396349,47.3715949623968
204,8.54203962295821,47.3716129401569
205,8.5420138640372,47.3717739026171
206,8.54186817922497,47.3717621253066
207,8.54186478099234,47.3717732307967
208,8.54185552843869,47.3718277578308
209,8.54185110812055,47.3721445553122
210,8.54182848433722,47.3721512209181
211,8.54183194536561,47.3721776965713
212,8.54180577661061,47.3721787830566
213,8.54181013514162,47.3722332700327
214,8.54181769364478,47.3722996989906
215,8.54183259754538,47.3724030638392
216,8.54183455553996,47.372449684992
217,8.54185013876705,47.3725897075767
218,8.54182207068759,47.3725911630152
219,8.54181810923671,47.3726185640958
220,8.54183282530107,47.3726194399957
221,8.54183660755868,47.3728060262359
222,8.54183824493624,47.3730086173303
223,8.5418362752095,47.373144408913
224,8.54184439523733,47.3731822998794
225,8.54185832014331,47.37325434395
226,8.54187278767728,47.3733321307343
227,8.5418801899042,47.3733743642135
228,8.54191314877443,47.3734581990159
229,8.54193902504426,47.3735267557377
230,8.54195789752865,47.3735857635402
231,8.54196739024282,47.3736247118051
232,8.54198504022947,47.3737142158322
233,8.54198755524786,47.3738254797639
234,8.5419037666382,47.3738909641886
235,8.54188906713531,47.3739440050427
236,8.54183588589853,47.374060964135
237,8.54187370326718,47.374068590634
238,8.541855148582,47.3741189877478
239,8.54183894775913,47.3741302065082
240,8.54183147443433,47.3741434018012
241,8.54181146900854,47.3742279943137
242,8.54180961717693,47.374263920619
243,8.5418052072069,47.3743246799651
244,8.54172130383768,47.3743277210393
245,8.54160405048356,47.3743374580635
246,8.541496883338,47.3743246018117
247,8.54137215530765,47.3743199547695
248,8.54135839778815,47.3743148689237
249,8.54130945303129,47.3743160018082
250,8.54130141747524,47.3743225100446
251,8.54128356142407,47.3743170945138
252,8.54108340035054,47.374322315274
253,8.54105552090882,47.3743214119883
254,8.54102806637042,47.3743180039909
255,8.54100152789114,47.3743121495607
256,8.54097638394506,47.3743039340835
257,8.54093872008263,47.3742947676562
258,8.54076393876032,47.3742702955635
259,8.54075938494507,47.3742818887774
260,8.5407523958978,47.3742929025518
261,8.5407431124135,47.3743031016691
262,8.5407316633501,47.3743123139917
263,8.54071836105521,47.3743202756797
264,8.5407034803909,47.3743268311925
265,8.54067546063892,47.3743338718652
266,8.54066545377711,47.3743353435935
267,8.54065530113516,47.3743361690615
268,8.54064506853755,47.3743363296508
269,8.54063486208418,47.3743358333444
270,8.54046236766759,47.3743252634587
271,8.54026999401984,47.3743318297568
272,8.54408155161367,47.3766301324635
273,8.54406948252586,47.3763821439386
274,8.54399626082394,47.376377438543
275,8.54400115382225,47.3763081561066
276,8.54391747995814,47.3762994219088
277,8.54390227986367,47.376293774476
278,8.54384802935433,47.3762115472261
279,8.54383132404353,47.3761709860453
280,8.54376779523918,47.3760148804645
281,8.54375833824667,47.376009672801
282,8.54374829166558,47.3759485659604
283,8.54365073120912,47.3757132688127
284,8.54355643968393,47.3754848665667
285,8.54352167172089,47.3754059339167
286,8.54349384887817,47.3753439086645
287,8.54344142030208,47.3752025656852
288,8.54343529296865,47.3751893294651
289,8.54331955310596,47.3748785926889
290,8.54327590786389,47.3747655093288
291,8.54326893343614,47.3747197007805
292,8.5432521180909,47.3746226690295
293,8.54324885621955,47.3746020113856
294,8.54323537249261,47.3746031207993
295,8.543205760462,47.3744240497397
296,8.54332715012529,47.3744145503793
297,8.54332607778229,47.3744107287021
298,8.54345925274195,47.3743961241849
299,8.54345213768161,47.3743684512039
300,8.54352074565452,47.374362802662
301,8.54355661941374,47.3743596890079
302,8.54364400054155,47.3743538608144
303,8.54364438688006,47.3743622765769
304,8.54372033848253,47.3743506118712
305,8.54375371169231,47.3743482416903
306,8.54376851174823,47.3745306925969
307,8.54389568108574,47.3744984965566
308,8.54395022534749,47.3744793906604
309,8.5439388768631,47.37433506416
310,8.5440667667655,47.3743152923243
311,8.54422685935982,47.3743037575161
312,8.54421493340895,47.3742733511235
313,8.54444090834066,47.3742390573491
314,8.54460853295701,47.3742995280355
315,8.54456990447165,47.3748240272115
316,8.54456213475933,47.3749320433748
317,8.54455504127795,47.375035636442
318,8.54451849075569,47.3755231185432
319,8.54451469227549,47.3755736356676
320,8.54448594520552,47.3759828301819
321,8.54448243983502,47.3760219476434
322,8.54443854219904,47.3766340736301
323,8.54408155161367,47.3766301324635
324,8.54582914985554,47.3745449608946
325,8.5456159995723,47.3744692856989
326,8.54559319883566,47.3744967864976
327,8.54481426865943,47.3742202986451
328,8.54448497943599,47.3740662074107
329,8.54458835480876,47.3739314058235
330,8.54466195865512,47.373835991129
331,8.54474533669918,47.3737272779027
332,8.54481855753166,47.3736313000701
333,8.54494166417708,47.3734698454325
334,8.54504563205263,47.3734294058615
335,8.54516329248735,47.3734719322462
336,8.54523717331169,47.373495178559
337,8.54530389954836,47.373518223518
338,8.54535528822174,47.3735359823219
339,8.54542890627725,47.3735644212339
340,8.54544593221552,47.3735713012953
341,8.54548975228606,47.373586137177
342,8.54555109011497,47.3736041153868
343,8.54564372743226,47.373632749696
344,8.54572874725444,47.3736580207937
345,8.54575776753248,47.3736673224817
346,8.54586854954866,47.3737082319892
347,8.54594616083498,47.3737350941253
348,8.54602342953292,47.3737633087673
349,8.5460819848537,47.37378373307
350,8.54615025217395,47.3738101719323
351,8.54625356229154,47.3738496055495
352,8.54629108068336,47.3738612992826
353,8.54637708853096,47.3738945751145
354,8.54631546871451,47.3739669203776
355,8.54618747583379,47.3741180339351
356,8.54609866037145,47.374223688022
357,8.54582914985554,47.3745449608946
358,8.53813756778399,47.3728005214184
359,8.53812765609621,47.3730473255503
360,8.53812225335882,47.3731821242101
361,8.5381174038529,47.3733097214845
362,8.53811087953951,47.3734684668796
363,8.53810436208146,47.3736307562865
364,8.53809962733556,47.3737497980708
365,8.53820470377465,47.3740041788913
366,8.53826451157152,47.3741207532558
367,8.53831925897983,47.3742275890519
368,8.53839782837331,47.3743806219306
369,8.53847721273711,47.3745352661182
370,8.53844596517887,47.3745405559415
371,8.53823954380617,47.3745690837983
372,8.5379608018422,47.3745934422119
373,8.53771379022844,47.3746160228397
374,8.53734000935187,47.3745979094476
375,8.53734020343013,47.3745951191092
376,8.53726045131523,47.3745811616154
377,8.53726237600504,47.3745768886099
378,8.53719958565599,47.374562877691
379,8.53713808301767,47.3745464527907
380,8.53707806779809,47.3745276659826
381,8.53701832503918,47.3745060340896
382,8.53696054688221,47.3744820627405
383,8.53690494682765,47.3744558308644
384,8.53685162014814,47.3744274634907
385,8.53680091143677,47.3743969753366
386,8.53675298178904,47.3743644728158
387,8.53670801896269,47.3743300710835
388,8.53666618460614,47.3742939035335
389,8.53662761370264,47.3742560948181
390,8.53647961041852,47.3741024434122
391,8.53597243940708,47.3735737700406
392,8.53562093679223,47.3732081102552
393,8.53554374287153,47.3731278781058
394,8.53553360643722,47.3731153272006
395,8.535526549404,47.373101847538
396,8.53552276396199,47.3730877701134
397,8.53552232352085,47.3730734450407
398,8.53552526251361,47.3730592587836
399,8.53553149548307,47.3730455629639
400,8.53559769017396,47.3729317035346
401,8.53564949109867,47.3727232619473
402,8.53573305366568,47.372580893786
403,8.53574171893447,47.3725682902469
404,8.53575195803515,47.3725562384522
405,8.53576370643911,47.3725448199706
406,8.53577687369579,47.3725341436024
407,8.53589148311126,47.3724514330209
408,8.53622238848499,47.3722124364924
409,8.53654876729325,47.3719768911554
410,8.53655482146906,47.37197253393
411,8.53655005840802,47.3719695028657
412,8.53657903606253,47.3719485745717
413,8.53658377320185,47.3719516328667
414,8.53672918437624,47.3718466804704
415,8.5367153931302,47.3716599284733
416,8.53685651703857,47.3717550416798
417,8.53689257830211,47.3717289636957
418,8.53734909900391,47.3713983951045
419,8.53732016832641,47.371379816474
420,8.53765667267572,47.3711368584797
421,8.53779718354761,47.371035270507
422,8.53780095862829,47.3710327699117
423,8.53780519141688,47.3710306337616
424,8.53780983025804,47.3710289255143
425,8.53781475637729,47.3710276642903
426,8.53781985137111,47.371026887197
427,8.53782504886228,47.3710265858708
428,8.53783025636771,47.3710267701871
429,8.53783538103342,47.3710274320344
430,8.53817701541909,47.3710853923031
431,8.53829250988878,47.3711049636368
432,8.53826845713322,47.3711707312787
433,8.53834420968781,47.3711836017311
434,8.53834521421316,47.3711809475935
435,8.5385712694752,47.3712363550491
436,8.53853568626767,47.371331106975
437,8.53848720571827,47.3714611347344
438,8.53839769223064,47.3717003404699
439,8.53820273413499,47.3722249944396
440,8.53815363600897,47.3724015507741
441,8.53813756778399,47.3728005214184
442,8.5396212930369,47.3716836463279
443,8.53959179563664,47.3717274280314
444,8.53957658937749,47.3717489634353
445,8.53929253221697,47.3716594523436
446,8.53928948883364,47.3716640418845
447,8.53925865004106,47.3716544140984
448,8.53925534039885,47.3716589342144
449,8.53925462087565,47.3716587161919
450,8.53911234419077,47.3716144304516
451,8.53903747433339,47.3715988175631
452,8.53875429946011,47.3715494061169
453,8.53880631971306,47.3714112758801
454,8.5389187069034,47.3711121960639
455,8.53895816454032,47.3710076113788
456,8.53908585944695,47.3706663421847
457,8.53923218660117,47.3702758896687
458,8.53924062689755,47.3702723281181
459,8.53941234169777,47.3699322491109
460,8.53948164162371,47.3696923625187
461,8.54003783938346,47.3697608202489
462,8.54014919899285,47.3697745463103
463,8.54021616827327,47.3697827768337
464,8.54033831821937,47.3697977400784
465,8.54063594533551,47.3698343984928
466,8.54069926780338,47.3698999896567
467,8.54071426573166,47.3699401538413
468,8.54083248664518,47.3698451163199
469,8.54084761803289,47.3698334581236
470,8.54091034278356,47.3698304308353
471,8.54091138949353,47.3698413499603
472,8.54092749952608,47.3698405215764
473,8.54092646660881,47.3698296293053
474,8.54097184010562,47.3698275951306
475,8.54097292654237,47.369838513876
476,8.54098907833312,47.3698377840316
477,8.5409880427996,47.3698267658538
478,8.54103354662651,47.3698246314642
479,8.54103471101641,47.3698354775038
480,8.54105078263296,47.3698347124354
481,8.54104961752864,47.369823191766
482,8.54109509691986,47.369821156532
483,8.54109583692753,47.3698326092974
484,8.54111188801819,47.3698321322614
485,8.54111114481301,47.369821165265
486,8.54115714048498,47.3698191250784
487,8.54115835822425,47.3698299885982
488,8.54117425718435,47.3698291981752
489,8.54117350389047,47.369818384193
490,8.54122520051623,47.3698160646803
491,8.54122695719318,47.3698408205711
492,8.54120629543802,47.3698546004971
493,8.54121340627336,47.3698597498071
494,8.54122159615147,47.3698600943976
495,8.5412443249359,47.3698457460316
496,8.5413602762299,47.3698388281865
497,8.54136173986611,47.3698513354704
498,8.54137704255781,47.3698505237268
499,8.54137561943423,47.3698367747247
500,8.54154418664237,47.369829093471
501,8.5415528733962,47.3698342546974
502,8.5415390522768,47.3699495516657
503,8.54153936969751,47.369952094264
504,8.5415354174584,47.3699524198485
505,8.54153564556152,47.3699551252125
506,8.54153175672162,47.3699553152642
507,8.54153255801867,47.3699658859166
508,8.54153480812498,47.3699658464404
509,8.54153815319613,47.3700072102083
510,8.54153579736921,47.3700072596893
511,8.54153664656941,47.370018225671
512,8.54154072167795,47.3700180788164
513,8.54154102809391,47.3700207294615
514,8.54154495795544,47.3700206019839
515,8.54154558237816,47.370025183551
516,8.54154045180611,47.370028713668
517,8.54153607187202,47.3700326863749
518,8.54153256023049,47.3700370285869
519,8.54152996760132,47.370041631878
520,8.54152831915846,47.3700464330418
521,8.54152766599397,47.3700513416389
522,8.54152348683851,47.3700515794382
523,8.54152687225318,47.3701000130127
524,8.54153146421375,47.3700998882085
525,8.54153303338228,47.3701046946285
526,8.54153552568579,47.3701093213255
527,8.54153891260142,47.3701136696253
528,8.54154315385666,47.3701177129267
529,8.54154815417957,47.3701213262074
530,8.54155381960059,47.3701244473984
531,8.54155436946113,47.3701286248953
532,8.541549956851,47.3701290987988
533,8.54155012865366,47.3701316427874
534,8.54154618833692,47.3701319052923
535,8.54154720963723,47.3701428696302
536,8.54154955353452,47.3701428832291
537,8.54155266520608,47.3701838444412
538,8.54155072087085,47.3701839439641
539,8.5415518684932,47.3701971738748
540,8.54153909313174,47.3701966302244
541,8.5413828897849,47.3701914202943
542,8.5413826608423,47.3701950745133
543,8.54134907067988,47.3701932363738
544,8.54134797915211,47.3702102386436
545,8.54124570839419,47.3702058089112
546,8.54123867344965,47.3703048317708
547,8.5412660571314,47.370327957759
548,8.54125520798656,47.3704256587599
549,8.54117811456666,47.3703991573686
550,8.54117609937469,47.3704143964067
551,8.54117417462431,47.3704141629154
552,8.54116817049367,47.3704548423467
553,8.5411616839972,47.3705144521863
554,8.54116154854418,47.3705162255247
555,8.54113787460545,47.3705847607039
556,8.54106802527812,47.3705736977368
557,8.54104278296781,47.3705689643449
558,8.54103861596967,47.3706254936832
559,8.54104010014425,47.3706255514788
560,8.54103934051779,47.3706329977212
561,8.54091235173054,47.3706268156754
562,8.54084418502128,47.3706247676491
563,8.54078281059526,47.370623986052
564,8.54074192785815,47.3706498504321
565,8.54067846636744,47.3706499522283
566,8.54057413521342,47.3706522159564
567,8.54058066499897,47.370727254191
568,8.54065732709637,47.3707354459644
569,8.54066284336269,47.3707736227325
570,8.5408051261406,47.3707785437162
571,8.54081181230901,47.3708105386391
572,8.54078973696951,47.3708136097487
573,8.54079221713857,47.3708278973705
574,8.54081419104014,47.3708250431121
575,8.54082400832782,47.3708643841807
576,8.54082428162138,47.37086863628
577,8.54080697034257,47.3708690173563
578,8.54080140053673,47.3708692414135
579,8.54079584512072,47.3708688806481
580,8.54079037047236,47.370867943422
581,8.5407851619285,47.3708664279666
582,8.54069189975272,47.3708219373121
583,8.54068415685817,47.3708118376723
584,8.54068952205893,47.370806200491
585,8.5406740651696,47.3707989269693
586,8.540671849685,47.3707993618849
587,8.54066975817937,47.3708000294914
588,8.54066784342005,47.3708009202904
589,8.54066618427913,47.3708020065438
590,8.54066479362309,47.3708032701386
591,8.54066372328963,47.3708046566092
592,8.54064603494943,47.3708220241074
593,8.54041718010267,47.3707125505628
594,8.54044497148056,47.3706810992615
595,8.54033246546431,47.3706325012034
596,8.54033134322611,47.3706320171743
597,8.54033200295091,47.370631264284
598,8.54021176555332,47.3705865627936
599,8.5400810082106,47.37053960477
600,8.53997561910985,47.3706906038933
601,8.54008720403861,47.3707362876557
602,8.54007671065262,47.3707481443859
603,8.54000962529065,47.3709061003061
604,8.54001228406367,47.3709072533182
605,8.53990323995235,47.371164663854
606,8.53998558836468,47.3711782439272
607,8.53994827385542,47.3712832852845
608,8.53987012145604,47.3712702858434
609,8.53988587174802,47.3712917600166
610,8.53979053941087,47.3714329302803
611,8.5396212930369,47.3716836463279
